"SITEGRID_ID","STATION_ID","OBS_DATE","OBS_TIME","SAMPLE_DISTANCE","PROBE_DEPTH","SOIL_TEMP","TOTAL_IMPEDANCE","FIFE_DATA_CRTFCN_CODE","LAST_REVISION_DATE","source_file"
"'4268-IPU'","32","08-OCT-87","1325","","10","13.3","355.12","'PRE    '","08-DEC-88","7281mult.sim"
"'4268-IPU'","32","08-OCT-87","1326","","10","13.3","388.44","'PRE    '","08-DEC-88","7281mult.sim"
"'4268-IPU'","32","08-OCT-87","1326","","5","11.7","432.59","'PRE    '","08-DEC-88","7281mult.sim"
"'4268-IPU'","32","08-OCT-87","1327","","5","11.5","999.99","'PRE    '","08-DEC-88","7281mult.sim"
"'4268-IPU'","32","08-OCT-87","1600","","10","13.0","356.52","'PRE    '","08-DEC-88","7281mult.sim"
"'4268-IPU'","32","08-OCT-87","1601","","5","13.4","425.96","'PRE    '","08-DEC-88","7281mult.sim"
"'4268-IPU'","32","08-OCT-87","1602","","5","12.7","999.99","'PRE    '","08-DEC-88","7281mult.sim"
"'4268-IPU'","32","08-OCT-87","1602","","10","12.9","391.15","'PRE    '","08-DEC-88","7281mult.sim"
"'4439-IPU'","11","08-OCT-87","1344","","10","12.3","301.41","'PRE    '","08-DEC-88","7281mult.sim"
"'4439-IPU'","11","08-OCT-87","1345","","5","11.7","280.63","'PRE    '","08-DEC-88","7281mult.sim"
"'4439-IPU'","11","08-OCT-87","1348","","5","11.0","370.05","'PRE    '","08-DEC-88","7281mult.sim"
"'4439-IPU'","11","08-OCT-87","1348","","10","10.6","289.58","'PRE    '","08-DEC-88","7281mult.sim"
"'4439-IPU'","11","08-OCT-87","1619","","5","12.2","279.33","'PRE    '","08-DEC-88","7281mult.sim"
"'4439-IPU'","11","08-OCT-87","1619","","10","12.1","302.19","'PRE    '","08-DEC-88","7281mult.sim"
"'4439-IPU'","11","08-OCT-87","1620","","10","18.9","288.82","'PRE    '","08-DEC-88","7281mult.sim"
"'4439-IPU'","11","08-OCT-87","1621","","5","12.1","373.31","'PRE    '","08-DEC-88","7281mult.sim"
"'4609-IPU'","17","08-OCT-87","1433","","10","13.3","298.72","'PRE    '","08-DEC-88","7281mult.sim"
"'4609-IPU'","17","08-OCT-87","1434","","5","12.7","308.56","'PRE    '","08-DEC-88","7281mult.sim"
"'4609-IPU'","17","08-OCT-87","1435","","10","12.8","381.05","'PRE    '","08-DEC-88","7281mult.sim"
"'4609-IPU'","17","08-OCT-87","1436","","5","12.0","398.13","'PRE    '","08-DEC-88","7281mult.sim"
"'4609-IPU'","17","08-OCT-87","1659","","5","14.9","303.67","'PRE    '","08-DEC-88","7281mult.sim"
"'4609-IPU'","17","08-OCT-87","1659","","10","14.2","296.51","'PRE    '","08-DEC-88","7281mult.sim"
"'4609-IPU'","17","08-OCT-87","1700","","5","13.9","391.45","'PRE    '","08-DEC-88","7281mult.sim"
"'4609-IPU'","17","08-OCT-87","1700","","10","13.6","377.04","'PRE    '","08-DEC-88","7281mult.sim"
"'8639-IPU'","21","08-OCT-87","1407","","10","13.2","288.73","'PRE    '","08-DEC-88","7281mult.sim"
"'8639-IPU'","21","08-OCT-87","1408","","5","10.8","548.52","'PRE    '","08-DEC-88","7281mult.sim"
"'8639-IPU'","21","08-OCT-87","1409","","10","12.7","343.86","'PRE    '","08-DEC-88","7281mult.sim"
"'8639-IPU'","21","08-OCT-87","1410","","5","11.8","595.58","'PRE    '","08-DEC-88","7281mult.sim"
"'8639-IPU'","21","08-OCT-87","1637","","5","14.4","530.42","'PRE    '","08-DEC-88","7281mult.sim"
"'8639-IPU'","21","08-OCT-87","1637","","10","13.6","287.19","'PRE    '","08-DEC-88","7281mult.sim"
"'8639-IPU'","21","08-OCT-87","1638","","10","13.3","342.85","'PRE    '","08-DEC-88","7281mult.sim"
"'8639-IPU'","21","08-OCT-87","1639","","5","13.7","574.48","'PRE    '","08-DEC-88","7281mult.sim"
"'2731-IPU'","1","09-OCT-87","1541","","10","13.8","383.34","'PRE    '","08-DEC-88","7282mult.sim"
"'2731-IPU'","1","09-OCT-87","1542","","5","13.3","518.09","'PRE    '","08-DEC-88","7282mult.sim"
"'2731-IPU'","1","09-OCT-87","1543","","5","13.1","436.84","'PRE    '","08-DEC-88","7282mult.sim"
"'2731-IPU'","1","09-OCT-87","1543","","10","13.4","330.96","'PRE    '","08-DEC-88","7282mult.sim"
"'2731-IPU'","1","09-OCT-87","1900","","5","16.3","508.36","'PRE    '","08-DEC-88","7282mult.sim"
"'2731-IPU'","1","09-OCT-87","1900","","10","14.8","381.93","'PRE    '","08-DEC-88","7282mult.sim"
"'2731-IPU'","1","09-OCT-87","1902","","10","15.3","325.12","'PRE    '","08-DEC-88","7282mult.sim"
"'2731-IPU'","1","09-OCT-87","1903","","5","16.6","423.01","'PRE    '","08-DEC-88","7282mult.sim"
"'4268-IPU'","32","09-OCT-87","1336","","10","14.6","354.21","'PRE    '","08-DEC-88","7282mult.sim"
"'4268-IPU'","32","09-OCT-87","1337","","5","13.5","429.18","'PRE    '","08-DEC-88","7282mult.sim"
"'4268-IPU'","32","09-OCT-87","1339","","10","14.9","379.1","'PRE    '","08-DEC-88","7282mult.sim"
"'4268-IPU'","32","09-OCT-87","1340","","5","13.6","999.99","'PRE    '","08-DEC-88","7282mult.sim"
"'4268-IPU'","32","09-OCT-87","1654","","10","14.8","354.1","'PRE    '","08-DEC-88","7282mult.sim"
"'4268-IPU'","32","09-OCT-87","1655","","10","14.8","384.86","'PRE    '","08-DEC-88","7282mult.sim"
"'4268-IPU'","32","09-OCT-87","1655","","5","16.2","418.41","'PRE    '","08-DEC-88","7282mult.sim"
"'4268-IPU'","32","09-OCT-87","1656","","5","15.3","999.99","'PRE    '","08-DEC-88","7282mult.sim"
"'4439-IPU'","11","09-OCT-87","1403","","10","12.7","302.4","'PRE    '","08-DEC-88","7282mult.sim"
"'4439-IPU'","11","09-OCT-87","1404","","5","12.4","280.98","'PRE    '","08-DEC-88","7282mult.sim"
"'4439-IPU'","11","09-OCT-87","1405","","5","12.2","364.24","'PRE    '","08-DEC-88","7282mult.sim"
"'4439-IPU'","11","09-OCT-87","1405","","10","13.0","285.68","'PRE    '","08-DEC-88","7282mult.sim"
"'4439-IPU'","11","09-OCT-87","1726","","5","14.1","276.7","'PRE    '","08-DEC-88","7282mult.sim"
"'4439-IPU'","11","09-OCT-87","1726","","10","13.3","301.33","'PRE    '","08-DEC-88","7282mult.sim"
"'4439-IPU'","11","09-OCT-87","1727","","10","19.3","287.46","'PRE    '","08-DEC-88","7282mult.sim"
"'4439-IPU'","11","09-OCT-87","1728","","5","14.5","360.96","'PRE    '","08-DEC-88","7282mult.sim"
"'4609-IPU'","17","09-OCT-87","1509","","5","13.4","308.23","'PRE    '","08-DEC-88","7282mult.sim"
"'4609-IPU'","17","09-OCT-87","1509","","10","13.9","297.68","'PRE    '","08-DEC-88","7282mult.sim"
"'4609-IPU'","17","09-OCT-87","1510","","10","13.6","379.0","'PRE    '","08-DEC-88","7282mult.sim"
"'4609-IPU'","17","09-OCT-87","1511","","5","13.3","396.73","'PRE    '","08-DEC-88","7282mult.sim"
"'4609-IPU'","17","09-OCT-87","1815","","10","15.6","293.94","'PRE    '","08-DEC-88","7282mult.sim"
"'4609-IPU'","17","09-OCT-87","1816","","5","16.8","300.35","'PRE    '","08-DEC-88","7282mult.sim"
"'4609-IPU'","17","09-OCT-87","1817","","5","16.1","385.6","'PRE    '","08-DEC-88","7282mult.sim"
"'4609-IPU'","17","09-OCT-87","1817","","10","15.3","362.05","'PRE    '","08-DEC-88","7282mult.sim"
"'8639-IPU'","21","09-OCT-87","1432","","10","14.4","287.2","'PRE    '","08-DEC-88","7282mult.sim"
"'8639-IPU'","21","09-OCT-87","1433","","5","13.1","542.24","'PRE    '","08-DEC-88","7282mult.sim"
"'8639-IPU'","21","09-OCT-87","1434","","10","14.1","340.07","'PRE    '","08-DEC-88","7282mult.sim"
"'8639-IPU'","21","09-OCT-87","1435","","5","13.3","590.72","'PRE    '","08-DEC-88","7282mult.sim"
"'8639-IPU'","21","09-OCT-87","1747","","5","17.3","521.75","'PRE    '","08-DEC-88","7282mult.sim"
"'8639-IPU'","21","09-OCT-87","1747","","10","15.5","284.34","'PRE    '","08-DEC-88","7282mult.sim"
"'8639-IPU'","21","09-OCT-87","1748","","10","15.6","333.63","'PRE    '","08-DEC-88","7282mult.sim"
"'8639-IPU'","21","09-OCT-87","1749","","5","17.0","557.24","'PRE    '","08-DEC-88","7282mult.sim"
"'2731-IPU'","1","10-OCT-87","1547","","10","12.5","389.42","'PRE    '","08-DEC-88","7283mult.sim"
"'2731-IPU'","1","10-OCT-87","1548","","5","11.0","534.45","'PRE    '","08-DEC-88","7283mult.sim"
"'2731-IPU'","1","10-OCT-87","1549","","5","10.6","442.94","'PRE    '","08-DEC-88","7283mult.sim"
"'2731-IPU'","1","10-OCT-87","1549","","10","11.6","335.33","'PRE    '","08-DEC-88","7283mult.sim"
"'2731-IPU'","1","10-OCT-87","2124","","5","12.7","527.83","'PRE    '","08-DEC-88","7283mult.sim"
"'2731-IPU'","1","10-OCT-87","2124","","10","13.1","387.67","'PRE    '","08-DEC-88","7283mult.sim"
"'2731-IPU'","1","10-OCT-87","2125","","5","12.8","438.31","'PRE    '","08-DEC-88","7283mult.sim"
"'2731-IPU'","1","10-OCT-87","2125","","10","12.9","333.97","'PRE    '","08-DEC-88","7283mult.sim"
"'4268-IPU'","32","10-OCT-87","1400","","10","13.3","359.89","'PRE    '","08-DEC-88","7283mult.sim"
"'4268-IPU'","32","10-OCT-87","1401","","5","12.0","440.82","'PRE    '","08-DEC-88","7283mult.sim"
"'4268-IPU'","32","10-OCT-87","1402","","5","11.8","999.99","'PRE    '","08-DEC-88","7283mult.sim"
"'4268-IPU'","32","10-OCT-87","1402","","10","13.7","392.21","'PRE    '","08-DEC-88","7283mult.sim"
"'4268-IPU'","32","10-OCT-87","1943","","5","14.8","428.45","'PRE    '","08-DEC-88","7283mult.sim"
"'4268-IPU'","32","10-OCT-87","1943","","10","14.0","357.06","'PRE    '","08-DEC-88","7283mult.sim"
"'4268-IPU'","32","10-OCT-87","1944","","10","14.2","389.61","'PRE    '","08-DEC-88","7283mult.sim"
"'4268-IPU'","32","10-OCT-87","1945","","5","14.2","999.99","'PRE    '","08-DEC-88","7283mult.sim"
"'4439-IPU'","11","10-OCT-87","1421","","10","12.0","307.03","'PRE    '","08-DEC-88","7283mult.sim"
"'4439-IPU'","11","10-OCT-87","1422","","5","11.1","287.44","'PRE    '","08-DEC-88","7283mult.sim"
"'4439-IPU'","11","10-OCT-87","1423","","10","5.5","292.47","'PRE    '","08-DEC-88","7283mult.sim"
"'4439-IPU'","11","10-OCT-87","1424","","5","10.6","369.2","'PRE    '","08-DEC-88","7283mult.sim"
"'4439-IPU'","11","10-OCT-87","2003","","10","12.8","304.03","'PRE    '","08-DEC-88","7283mult.sim"
"'4439-IPU'","11","10-OCT-87","2004","","5","13.0","281.83","'PRE    '","08-DEC-88","7283mult.sim"
"'4439-IPU'","11","10-OCT-87","2005","","10","10.8","288.91","'PRE    '","08-DEC-88","7283mult.sim"
"'4439-IPU'","11","10-OCT-87","2006","","5","12.9","372.47","'PRE    '","08-DEC-88","7283mult.sim"
"'4609-IPU'","17","10-OCT-87","1507","","10","12.9","299.56","'PRE    '","08-DEC-88","7283mult.sim"
"'4609-IPU'","17","10-OCT-87","1508","","5","11.9","312.02","'PRE    '","08-DEC-88","7283mult.sim"
"'4609-IPU'","17","10-OCT-87","1509","","5","12.1","402.82","'PRE    '","08-DEC-88","7283mult.sim"
"'4609-IPU'","17","10-OCT-87","1509","","10","12.8","374.92","'PRE    '","08-DEC-88","7283mult.sim"
"'4609-IPU'","17","10-OCT-87","2050","","5","14.3","307.47","'PRE    '","08-DEC-88","7283mult.sim"
"'4609-IPU'","17","10-OCT-87","2050","","10","14.0","297.87","'PRE    '","08-DEC-88","7283mult.sim"
"'4609-IPU'","17","10-OCT-87","2051","","10","14.3","371.73","'PRE    '","08-DEC-88","7283mult.sim"
"'4609-IPU'","17","10-OCT-87","2052","","5","14.3","394.91","'PRE    '","08-DEC-88","7283mult.sim"
"'8639-IPU'","21","10-OCT-87","1441","","5","12.1","555.53","'PRE    '","08-DEC-88","7283mult.sim"
"'8639-IPU'","21","10-OCT-87","1441","","10","14.0","290.41","'PRE    '","08-DEC-88","7283mult.sim"
"'8639-IPU'","21","10-OCT-87","1442","","10","14.0","343.35","'PRE    '","08-DEC-88","7283mult.sim"
"'8639-IPU'","21","10-OCT-87","1443","","5","12.9","604.24","'PRE    '","08-DEC-88","7283mult.sim"
"'8639-IPU'","21","10-OCT-87","2024","","5","16.7","527.87","'PRE    '","08-DEC-88","7283mult.sim"
"'8639-IPU'","21","10-OCT-87","2024","","10","15.3","286.03","'PRE    '","08-DEC-88","7283mult.sim"
"'8639-IPU'","21","10-OCT-87","2025","","10","15.6","336.38","'PRE    '","08-DEC-88","7283mult.sim"
"'8639-IPU'","21","10-OCT-87","2027","","5","16.7","567.9","'PRE    '","08-DEC-88","7283mult.sim"
"'2731-IPU'","1","11-OCT-87","1450","","10","11.0","392.44","'PRE    '","08-DEC-88","7284mult.sim"
"'2731-IPU'","1","11-OCT-87","1451","","5","9.6","542.02","'PRE    '","08-DEC-88","7284mult.sim"
"'2731-IPU'","1","11-OCT-87","1452","","5","9.2","455.31","'PRE    '","08-DEC-88","7284mult.sim"
"'2731-IPU'","1","11-OCT-87","1452","","10","9.5","341.51","'PRE    '","08-DEC-88","7284mult.sim"
"'2731-IPU'","1","11-OCT-87","2046","","10","13.6","386.4","'PRE    '","08-DEC-88","7284mult.sim"
"'2731-IPU'","1","11-OCT-87","2047","","5","16.0","518.25","'PRE    '","08-DEC-88","7284mult.sim"
"'2731-IPU'","1","11-OCT-87","2048","","5","15.8","429.62","'PRE    '","08-DEC-88","7284mult.sim"
"'2731-IPU'","1","11-OCT-87","2048","","10","14.5","329.56","'PRE    '","08-DEC-88","7284mult.sim"
"'4268-IPU'","32","11-OCT-87","1316","","10","11.0","363.65","'PRE    '","08-DEC-88","7284mult.sim"
"'4268-IPU'","32","11-OCT-87","1317","","5","9.5","447.51","'PRE    '","08-DEC-88","7284mult.sim"
"'4268-IPU'","32","11-OCT-87","1318","","5","9.4","999.99","'PRE    '","08-DEC-88","7284mult.sim"
"'4268-IPU'","32","11-OCT-87","1318","","10","11.3","388.86","'PRE    '","08-DEC-88","7284mult.sim"
"'4268-IPU'","32","11-OCT-87","1815","","10","12.8","360.21","'PRE    '","08-DEC-88","7284mult.sim"
"'4268-IPU'","32","11-OCT-87","1816","","5","15.6","421.49","'PRE    '","08-DEC-88","7284mult.sim"
"'4268-IPU'","32","11-OCT-87","1817","","10","12.7","388.7","'PRE    '","08-DEC-88","7284mult.sim"
"'4268-IPU'","32","11-OCT-87","1818","","5","13.1","999.99","'PRE    '","08-DEC-88","7284mult.sim"
"'4439-IPU'","11","11-OCT-87","1336","","5","9.8","291.14","'PRE    '","08-DEC-88","7284mult.sim"
"'4439-IPU'","11","11-OCT-87","1336","","10","10.6","309.85","'PRE    '","08-DEC-88","7284mult.sim"
"'4439-IPU'","11","11-OCT-87","1337","","10","11.1","291.77","'PRE    '","08-DEC-88","7284mult.sim"
"'4439-IPU'","11","11-OCT-87","1338","","5","9.3","371.34","'PRE    '","08-DEC-88","7284mult.sim"
"'4439-IPU'","11","11-OCT-87","1837","","10","11.9","306.58","'PRE    '","08-DEC-88","7284mult.sim"
"'4439-IPU'","11","11-OCT-87","1838","","5","12.9","282.92","'PRE    '","08-DEC-88","7284mult.sim"
"'4439-IPU'","11","11-OCT-87","1839","","5","12.7","393.29","'PRE    '","08-DEC-88","7284mult.sim"
"'4439-IPU'","11","11-OCT-87","1839","","10","21.6","290.01","'PRE    '","08-DEC-88","7284mult.sim"
"'4609-IPU'","17","11-OCT-87","1419","","10","11.0","304.52","'PRE    '","08-DEC-88","7284mult.sim"
"'4609-IPU'","17","11-OCT-87","1420","","10","10.9","382.26","'PRE    '","08-DEC-88","7284mult.sim"
"'4609-IPU'","17","11-OCT-87","1420","","5","10.0","317.78","'PRE    '","08-DEC-88","7284mult.sim"
"'4609-IPU'","17","11-OCT-87","1421","","5","10.2","408.73","'PRE    '","08-DEC-88","7284mult.sim"
"'4609-IPU'","17","11-OCT-87","1940","","10","15.1","294.52","'PRE    '","08-DEC-88","7284mult.sim"
"'4609-IPU'","17","11-OCT-87","1941","","5","17.3","300.99","'PRE    '","08-DEC-88","7284mult.sim"
"'4609-IPU'","17","11-OCT-87","1942","","5","14.9","387.74","'PRE    '","08-DEC-88","7284mult.sim"
"'4609-IPU'","17","11-OCT-87","1942","","10","14.2","371.57","'PRE    '","08-DEC-88","7284mult.sim"
"'8639-IPU'","21","11-OCT-87","1354","","10","12.3","291.96","'PRE    '","08-DEC-88","7284mult.sim"
"'8639-IPU'","21","11-OCT-87","1355","","5","9.8","564.39","'PRE    '","08-DEC-88","7284mult.sim"
"'8639-IPU'","21","11-OCT-87","1356","","10","11.8","349.15","'PRE    '","08-DEC-88","7284mult.sim"
"'8639-IPU'","21","11-OCT-87","1357","","5","10.6","606.53","'PRE    '","08-DEC-88","7284mult.sim"
"'8639-IPU'","21","11-OCT-87","1857","","10","14.8","284.55","'PRE    '","08-DEC-88","7284mult.sim"
"'8639-IPU'","21","11-OCT-87","1858","","5","19.2","514.94","'PRE    '","08-DEC-88","7284mult.sim"
"'8639-IPU'","21","11-OCT-87","1859","","10","14.7","335.65","'PRE    '","08-DEC-88","7284mult.sim"
"'8639-IPU'","21","11-OCT-87","1901","","5","17.8","531.65","'PRE    '","08-DEC-88","7284mult.sim"
"'2731-IPU'","1","12-OCT-87","1631","","10","11.0","391.23","'PRE    '","08-DEC-88","7285mult.sim"
"'2731-IPU'","1","12-OCT-87","1632","","5","11.2","536.09","'PRE    '","08-DEC-88","7285mult.sim"
"'2731-IPU'","1","12-OCT-87","1633","","10","10.5","340.77","'PRE    '","08-DEC-88","7285mult.sim"
"'2731-IPU'","1","12-OCT-87","1634","","5","10.5","451.5","'PRE    '","08-DEC-88","7285mult.sim"
"'2731-IPU'","1","12-OCT-87","2123","","10","14.4","383.51","'PRE    '","08-DEC-88","7285mult.sim"
"'2731-IPU'","1","12-OCT-87","2124","","5","17.4","508.65","'PRE    '","08-DEC-88","7285mult.sim"
"'2731-IPU'","1","12-OCT-87","2125","","5","17.4","422.55","'PRE    '","08-DEC-88","7285mult.sim"
"'2731-IPU'","1","12-OCT-87","2125","","10","15.4","326.04","'PRE    '","08-DEC-88","7285mult.sim"
"'4268-IPU'","32","12-OCT-87","1457","","10","10.8","366.24","'PRE    '","08-DEC-88","7285mult.sim"
"'4268-IPU'","32","12-OCT-87","1458","","10","10.7","397.27","'PRE    '","08-DEC-88","7285mult.sim"
"'4268-IPU'","32","12-OCT-87","1458","","5","10.1","445.86","'PRE    '","08-DEC-88","7285mult.sim"
"'4268-IPU'","32","12-OCT-87","1459","","5","9.4","999.99","'PRE    '","08-DEC-88","7285mult.sim"
"'4268-IPU'","32","12-OCT-87","1909","","10","15.0","356.5","'PRE    '","08-DEC-88","7285mult.sim"
"'4268-IPU'","32","12-OCT-87","1910","","5","19.0","411.01","'PRE    '","08-DEC-88","7285mult.sim"
"'4268-IPU'","32","12-OCT-87","1911","","10","14.3","389.8","'PRE    '","08-DEC-88","7285mult.sim"
"'4268-IPU'","32","12-OCT-87","1912","","5","15.8","999.99","'PRE    '","08-DEC-88","7285mult.sim"
"'4439-IPU'","11","12-OCT-87","1517","","10","10.2","311.75","'PRE    '","08-DEC-88","7285mult.sim"
"'4439-IPU'","11","12-OCT-87","1518","","10","16.9","292.16","'PRE    '","08-DEC-88","7285mult.sim"
"'4439-IPU'","11","12-OCT-87","1518","","5","10.0","292.58","'PRE    '","08-DEC-88","7285mult.sim"
"'4439-IPU'","11","12-OCT-87","1519","","5","9.4","375.38","'PRE    '","08-DEC-88","7285mult.sim"
"'4439-IPU'","11","12-OCT-87","1946","","10","13.1","307.2","'PRE    '","08-DEC-88","7285mult.sim"
"'4439-IPU'","11","12-OCT-87","1947","","10","30.3","297.52","'PRE    '","08-DEC-88","7285mult.sim"
"'4439-IPU'","11","12-OCT-87","1947","","5","14.4","279.56","'PRE    '","08-DEC-88","7285mult.sim"
"'4439-IPU'","11","12-OCT-87","1948","","5","15.0","359.68","'PRE    '","08-DEC-88","7285mult.sim"
"'4609-IPU'","17","12-OCT-87","1602","","5","11.9","311.67","'PRE    '","08-DEC-88","7285mult.sim"
"'4609-IPU'","17","12-OCT-87","1602","","10","24.6","300.98","'PRE    '","08-DEC-88","7285mult.sim"
"'4609-IPU'","17","12-OCT-87","1603","","10","10.8","375.62","'PRE    '","08-DEC-88","7285mult.sim"
"'4609-IPU'","17","12-OCT-87","1604","","5","10.5","406.1","'PRE    '","08-DEC-88","7285mult.sim"
"'4609-IPU'","17","12-OCT-87","2055","","10","17.3","289.68","'PRE    '","08-DEC-88","7285mult.sim"
"'4609-IPU'","17","12-OCT-87","2056","","5","19.8","296.66","'PRE    '","08-DEC-88","7285mult.sim"
"'4609-IPU'","17","12-OCT-87","2057","","10","16.5","367.41","'PRE    '","08-DEC-88","7285mult.sim"
"'4609-IPU'","17","12-OCT-87","2058","","5","17.3","381.92","'PRE    '","08-DEC-88","7285mult.sim"
"'8639-IPU'","21","12-OCT-87","1538","","5","11.5","559.95","'PRE    '","08-DEC-88","7285mult.sim"
"'8639-IPU'","21","12-OCT-87","1538","","10","11.9","292.17","'PRE    '","08-DEC-88","7285mult.sim"
"'8639-IPU'","21","12-OCT-87","1539","","10","11.5","358.76","'PRE    '","08-DEC-88","7285mult.sim"
"'8639-IPU'","21","12-OCT-87","1540","","5","11.3","590.93","'PRE    '","08-DEC-88","7285mult.sim"
"'8639-IPU'","21","12-OCT-87","2006","","10","16.5","280.44","'PRE    '","08-DEC-88","7285mult.sim"
"'8639-IPU'","21","12-OCT-87","2007","","10","16.7","331.45","'PRE    '","08-DEC-88","7285mult.sim"
"'8639-IPU'","21","12-OCT-87","2007","","5","22.6","497.57","'PRE    '","08-DEC-88","7285mult.sim"
"'8639-IPU'","21","12-OCT-87","2008","","5","21.0","522.04","'PRE    '","08-DEC-88","7285mult.sim"
"'2731-IPU'","1","13-OCT-87","1605","","10","12.1","390.26","'PRE    '","08-DEC-88","7286mult.sim"
"'2731-IPU'","1","13-OCT-87","1606","","5","12.4","533.94","'PRE    '","08-DEC-88","7286mult.sim"
"'2731-IPU'","1","13-OCT-87","1607","","5","11.8","447.34","'PRE    '","08-DEC-88","7286mult.sim"
"'2731-IPU'","1","13-OCT-87","1607","","10","11.9","338.79","'PRE    '","08-DEC-88","7286mult.sim"
"'2731-IPU'","1","13-OCT-87","2023","","10","14.6","385.26","'PRE    '","08-DEC-88","7286mult.sim"
"'2731-IPU'","1","13-OCT-87","2024","","5","17.0","512.97","'PRE    '","08-DEC-88","7286mult.sim"
"'2731-IPU'","1","13-OCT-87","2025","","10","15.3","327.73","'PRE    '","08-DEC-88","7286mult.sim"
"'2731-IPU'","1","13-OCT-87","2026","","5","17.3","424.9","'PRE    '","08-DEC-88","7286mult.sim"
"'4268-IPU'","32","13-OCT-87","1422","","5","11.7","439.47","'PRE    '","08-DEC-88","7286mult.sim"
"'4268-IPU'","32","13-OCT-87","1422","","10","12.4","361.37","'PRE    '","08-DEC-88","7286mult.sim"
"'4268-IPU'","32","13-OCT-87","1423","","10","12.4","397.06","'PRE    '","08-DEC-88","7286mult.sim"
"'4268-IPU'","32","13-OCT-87","1424","","5","11.5","999.99","'PRE    '","08-DEC-88","7286mult.sim"
"'4268-IPU'","32","13-OCT-87","1745","","10","14.1","357.29","'PRE    '","08-DEC-88","7286mult.sim"
"'4268-IPU'","32","13-OCT-87","1746","","5","16.8","418.03","'PRE    '","08-DEC-88","7286mult.sim"
"'4268-IPU'","32","13-OCT-87","1747","","10","13.7","388.27","'PRE    '","08-DEC-88","7286mult.sim"
"'4268-IPU'","32","13-OCT-87","1748","","5","15.0","999.99","'PRE    '","08-DEC-88","7286mult.sim"
"'4439-IPU'","11","13-OCT-87","1443","","5","11.0","292.35","'PRE    '","08-DEC-88","7286mult.sim"
"'4439-IPU'","11","13-OCT-87","1443","","10","11.2","312.33","'PRE    '","08-DEC-88","7286mult.sim"
"'4439-IPU'","11","13-OCT-87","1444","","10","18.2","291.89","'PRE    '","08-DEC-88","7286mult.sim"
"'4439-IPU'","11","13-OCT-87","1445","","5","10.6","374.85","'PRE    '","08-DEC-88","7286mult.sim"
"'4439-IPU'","11","13-OCT-87","1805","","10","12.8","308.74","'PRE    '","08-DEC-88","7286mult.sim"
"'4439-IPU'","11","13-OCT-87","1806","","5","13.3","284.44","'PRE    '","08-DEC-88","7286mult.sim"
"'4439-IPU'","11","13-OCT-87","1807","","5","14.1","361.29","'PRE    '","08-DEC-88","7286mult.sim"
"'4439-IPU'","11","13-OCT-87","1807","","10","26.9","293.25","'PRE    '","08-DEC-88","7286mult.sim"
"'4609-IPU'","17","13-OCT-87","1527","","5","12.8","312.04","'PRE    '","08-DEC-88","7286mult.sim"
"'4609-IPU'","17","13-OCT-87","1527","","10","22.0","300.6","'PRE    '","08-DEC-88","7286mult.sim"
"'4609-IPU'","17","13-OCT-87","1528","","10","12.2","379.95","'PRE    '","08-DEC-88","7286mult.sim"
"'4609-IPU'","17","13-OCT-87","1529","","5","11.9","406.64","'PRE    '","08-DEC-88","7286mult.sim"
"'4609-IPU'","17","13-OCT-87","1909","","10","15.7","293.39","'PRE    '","08-DEC-88","7286mult.sim"
"'4609-IPU'","17","13-OCT-87","1910","","5","17.8","301.17","'PRE    '","08-DEC-88","7286mult.sim"
"'4609-IPU'","17","13-OCT-87","1911","","5","16.0","390.02","'PRE    '","08-DEC-88","7286mult.sim"
"'4609-IPU'","17","13-OCT-87","1911","","10","15.2","368.69","'PRE    '","08-DEC-88","7286mult.sim"
"'8639-IPU'","21","13-OCT-87","1502","","5","12.1","555.83","'PRE    '","08-DEC-88","7286mult.sim"
"'8639-IPU'","21","13-OCT-87","1502","","10","13.0","289.61","'PRE    '","08-DEC-88","7286mult.sim"
"'8639-IPU'","21","13-OCT-87","1503","","10","12.6","347.73","'PRE    '","08-DEC-88","7286mult.sim"
"'8639-IPU'","21","13-OCT-87","1504","","5","12.4","594.43","'PRE    '","08-DEC-88","7286mult.sim"
"'8639-IPU'","21","13-OCT-87","1825","","10","15.6","281.82","'PRE    '","08-DEC-88","7286mult.sim"
"'8639-IPU'","21","13-OCT-87","1826","","5","19.6","515.2","'PRE    '","08-DEC-88","7286mult.sim"
"'8639-IPU'","21","13-OCT-87","1828","","10","15.7","334.64","'PRE    '","08-DEC-88","7286mult.sim"
"'8639-IPU'","21","13-OCT-87","1829","","5","18.4","549.26","'PRE    '","08-DEC-88","7286mult.sim"
"'2133-IPU'","906","27-JUL-89","","2","5","","415.76","'PRE    '","22-JUN-90","9208mult.sim"
"'2133-IPU'","906","27-JUL-89","","1","10","","355.15","'PRE    '","22-JUN-90","9208mult.sim"
"'2133-IPU'","906","27-JUL-89","","1","5","","415.76","'PRE    '","22-JUN-90","9208mult.sim"
"'2133-IPU'","906","27-JUL-89","","2","10","","355.15","'PRE    '","22-JUN-90","9208mult.sim"
"'4439-IPU'","916","27-JUL-89","","2","5","","182.31","'PRE    '","22-JUN-90","9208mult.sim"
"'4439-IPU'","916","27-JUL-89","","2","10","","196.27","'PRE    '","22-JUN-90","9208mult.sim"
"'4439-IPU'","916","27-JUL-89","","1","10","","192.96","'PRE    '","22-JUN-90","9208mult.sim"
